Contig	ARG
Oslo_28301	Yes
Oslo_28307	Yes
Oslo_2831	Yes
Oslo_28317	Yes
Oslo_28323	Yes
Oslo_28326	Yes
Oslo_28328	Yes
Oslo_28350	Yes
Oslo_2836	Yes
Oslo_28368	Yes
Oslo_28395	Yes
Oslo_28400	Yes
Oslo_28424	Yes
Oslo_2843	Yes
Oslo_28430	Yes
Oslo_28448	Yes
Oslo_28457	Yes
Oslo_2847	Yes
Oslo_28492	Yes
Oslo_28498	Yes
Oslo_28499	Yes
Oslo_28518	Yes
Oslo_28565	Yes
Oslo_28566	Yes
Oslo_28577	Yes
Oslo_28594	Yes
Oslo_28596	Yes
Oslo_28597	Yes
Oslo_28613	Yes
Oslo_2862	Yes
Oslo_28630	Yes
Oslo_28636	Yes
Oslo_28639	Yes
Oslo_28648	Yes
Oslo_28657	Yes
Oslo_28663	Yes
Oslo_28666	Yes
Oslo_28668	Yes
Oslo_28669	Yes
Oslo_28679	Yes
Oslo_28682	Yes
Oslo_28687	Yes
Oslo_28702	Yes
Oslo_2872	Yes
Oslo_28725	Yes
Oslo_28735	Yes
Oslo_28741	Yes
Oslo_2876	Yes
Oslo_28766	Yes
Oslo_2877	Yes
Oslo_28777	Yes
Oslo_28782	Yes
Oslo_28796	Yes
Oslo_28798	Yes
Oslo_28814	Yes
Oslo_28817	Yes
Oslo_28818	Yes
Oslo_28819	Yes
Oslo_28820	Yes
Oslo_28825	Yes
Oslo_28829	Yes
Oslo_28834	Yes
Oslo_2884	Yes
Oslo_28854	Yes
Oslo_28873	Yes
Oslo_28899	Yes
Oslo_28900	Yes
Oslo_28903	Yes
Oslo_28913	Yes
Oslo_28917	Yes
Oslo_28929	Yes
Oslo_28932	Yes
Oslo_28936	Yes
Oslo_28947	Yes
Oslo_28967	Yes
Oslo_2898	Yes
Oslo_28981	Yes
Oslo_28988	Yes
Oslo_28989	Yes
Oslo_28997	Yes
Oslo_28999	Yes
Oslo_29	Yes
Oslo_29003	Yes
Oslo_2901	Yes
Oslo_29011	Yes
Oslo_29026	Yes
Oslo_29029	Yes
Oslo_29040	Yes
Oslo_29058	Yes
Oslo_2906	Yes
Oslo_29063	Yes
Oslo_29091	Yes
Oslo_29099	Yes
Oslo_2910	Yes
Oslo_29103	Yes
Oslo_29119	Yes
Oslo_29138	Yes
Oslo_2914	Yes
Oslo_29148	Yes
Oslo_29165	Yes
Oslo_29183	Yes
Oslo_29186	Yes
Oslo_29189	Yes
Oslo_2921	Yes
Oslo_29228	Yes
Oslo_29229	Yes
Oslo_2923	Yes
Oslo_29238	Yes
Oslo_29239	Yes
Oslo_2925	Yes
Oslo_29252	Yes
Oslo_29256	Yes
Oslo_2926	Yes
Oslo_29282	Yes
Oslo_29294	Yes
Oslo_29295	Yes
Oslo_29307	Yes
Oslo_29312	Yes
Oslo_29315	Yes
Oslo_2933	Yes
Oslo_29331	Yes
Oslo_2934	Yes
Oslo_29342	Yes
Oslo_29345	Yes
Oslo_2936	Yes
Oslo_29363	Yes
Oslo_29368	Yes
Oslo_29381	Yes
Oslo_29393	Yes
Oslo_2940	Yes
Oslo_29401	Yes
Oslo_29407	Yes
Oslo_29410	Yes
Oslo_29427	Yes
Oslo_2944	Yes
Oslo_29443	Yes
Oslo_29445	Yes
Oslo_29486	Yes
Oslo_29498	Yes
Oslo_295	Yes
Oslo_29504	Yes
Oslo_2951	Yes
Oslo_29515	Yes
Oslo_29525	Yes
Oslo_29535	Yes
Oslo_29540	Yes
Oslo_29545	Yes
Oslo_2956	Yes
Oslo_29580	Yes
Oslo_29600	Yes
Oslo_29606	Yes
Oslo_2961	Yes
Oslo_29615	Yes
Oslo_2962	Yes
Oslo_29621	Yes
Oslo_29629	Yes
Oslo_2963	Yes
Oslo_29634	Yes
Oslo_29637	Yes
Oslo_29643	Yes
Oslo_29656	Yes
Oslo_29680	Yes
Oslo_29708	Yes
Oslo_29724	Yes
Oslo_29732	Yes
Oslo_2974	Yes
Oslo_2975	Yes
Oslo_29757	Yes
Oslo_29763	Yes
Oslo_29765	Yes
Oslo_29770	Yes
Oslo_29771	Yes
Oslo_2978	Yes
Oslo_298	Yes
Oslo_2982	Yes
Oslo_29830	Yes
Oslo_29833	Yes
Oslo_29846	Yes
Oslo_29850	Yes
Oslo_29864	Yes
Oslo_29872	Yes
Oslo_29873	Yes
Oslo_29874	Yes
Oslo_29878	Yes
Oslo_29884	Yes
Oslo_29908	Yes
Oslo_29919	Yes
Oslo_29926	Yes
Oslo_29945	Yes
Oslo_29955	Yes
Oslo_29957	Yes
Oslo_2996	Yes
Oslo_29995	Yes
Oslo_30017	Yes
Oslo_30046	Yes
Oslo_30048	Yes
Oslo_30049	Yes
Oslo_30055	Yes
Oslo_30068	Yes
Oslo_30070	Yes
Oslo_30076	Yes
Oslo_30084	Yes
Oslo_30088	Yes
Oslo_30089	Yes
Oslo_3009	Yes
Oslo_30091	Yes
Oslo_30101	Yes
Oslo_30109	Yes
Oslo_30110	Yes
Oslo_30116	Yes
Oslo_30119	Yes
Oslo_30123	Yes
Oslo_30124	Yes
Oslo_30133	Yes
Oslo_30142	Yes
Oslo_3015	Yes
Oslo_30155	Yes
Oslo_30158	Yes
Oslo_30178	Yes
Oslo_30202	Yes
Oslo_30204	Yes
Oslo_30208	Yes
Oslo_3021	Yes
Oslo_30210	Yes
Oslo_30216	Yes
Oslo_30224	Yes
Oslo_30226	Yes
Oslo_30227	Yes
Oslo_3023	Yes
Oslo_30231	Yes
Oslo_30236	Yes
Oslo_30245	Yes
Oslo_30247	Yes
Oslo_30255	Yes
Oslo_30259	Yes
Oslo_3027	Yes
Oslo_30272	Yes
Oslo_30282	Yes
Oslo_30297	Yes
Oslo_30300	Yes
Oslo_30303	Yes
Oslo_30314	Yes
Oslo_3032	Yes
Oslo_30320	Yes
Oslo_30325	Yes
Oslo_30326	Yes
Oslo_3033	Yes
Oslo_30331	Yes
Oslo_30336	Yes
Oslo_30345	Yes
Oslo_3035	Yes
Oslo_30351	Yes
Oslo_30356	Yes
Oslo_30358	Yes
Oslo_30366	Yes
Oslo_3037	Yes
Oslo_30374	Yes
Oslo_30383	Yes
Oslo_30387	Yes
Oslo_30391	Yes
Oslo_30394	Yes
Oslo_304	Yes
Oslo_30406	Yes
Oslo_30412	Yes
Oslo_30429	Yes
Oslo_3044	Yes
Oslo_30458	Yes
Oslo_3046	Yes
Oslo_30463	Yes
Oslo_30464	Yes
Oslo_30471	Yes
Oslo_30487	Yes
Oslo_3049	Yes
Oslo_30492	Yes
Oslo_30493	Yes
Oslo_30510	Yes
Oslo_30514	Yes
Oslo_30522	Yes
Oslo_30531	Yes
Oslo_3054	Yes
Oslo_30584	Yes
Oslo_3059	Yes
Oslo_30598	Yes
Oslo_30613	Yes
Oslo_3062	Yes
Oslo_30622	Yes
Oslo_30624	Yes
Oslo_3063	Yes
Oslo_30637	Yes
Oslo_3064	Yes
Oslo_30645	Yes
Oslo_3065	Yes
Oslo_3066	Yes
Oslo_30661	Yes
Oslo_30672	Yes
Oslo_30716	Yes
Oslo_30738	Yes
Oslo_30740	Yes
Oslo_30765	Yes
Oslo_3077	Yes
Oslo_30777	Yes
Oslo_30787	Yes
Oslo_30788	Yes
Oslo_30809	Yes
Oslo_30814	Yes
Oslo_3085	Yes
Oslo_30864	Yes
Oslo_30877	Yes
Oslo_3088	Yes
Oslo_30881	Yes
Oslo_30898	Yes
Oslo_30914	Yes
Oslo_30918	Yes
Oslo_30923	Yes
Oslo_30950	Yes
Oslo_30956	Yes
Oslo_30966	Yes
Oslo_30982	Yes
Oslo_3099	Yes
Oslo_31004	Yes
Oslo_3101	Yes
Oslo_31017	Yes
Oslo_31020	Yes
Oslo_31024	Yes
Oslo_31026	Yes
Oslo_31041	Yes
Oslo_31049	Yes
Oslo_3105	Yes
Oslo_31070	Yes
Oslo_31078	Yes
Oslo_3109	Yes
Oslo_311	Yes
Oslo_31110	Yes
Oslo_31135	Yes
Oslo_31143	Yes
Oslo_31146	Yes
Oslo_31156	Yes
Oslo_31165	Yes
Oslo_31166	Yes
Oslo_31169	Yes
Oslo_31188	Yes
Oslo_31210	Yes
Oslo_31216	Yes
Oslo_31227	Yes
Oslo_31235	Yes
Oslo_31250	Yes
Oslo_31256	Yes
Oslo_31258	Yes
Oslo_31265	Yes
Oslo_3127	Yes
Oslo_31270	Yes
Oslo_31277	Yes
Oslo_31282	Yes
Oslo_31284	Yes
Oslo_31286	Yes
Oslo_31289	Yes
Oslo_313	Yes
Oslo_31314	Yes
Oslo_3132	Yes
Oslo_31333	Yes
Oslo_31353	Yes
Oslo_31369	Yes
Oslo_3137	Yes
Oslo_31380	Yes
Oslo_31384	Yes
Oslo_3140	Yes
Oslo_31413	Yes
Oslo_3142	Yes
Oslo_31425	Yes
Oslo_31426	Yes
Oslo_31460	Yes
Oslo_3147	Yes
Oslo_31472	Yes
Oslo_31476	Yes
Oslo_31495	Yes
Oslo_3150	Yes
Oslo_31501	Yes
Oslo_31508	Yes
Oslo_31509	Yes
Oslo_31523	Yes
Oslo_3153	Yes
Oslo_31537	Yes
Oslo_3155	Yes
Oslo_31589	Yes
Oslo_31594	Yes
Oslo_31595	Yes
Oslo_31597	Yes
Oslo_31599	Yes
Oslo_31601	Yes
Oslo_31604	Yes
Oslo_3161	Yes
Oslo_31610	Yes
Oslo_31611	Yes
Oslo_31616	Yes
Oslo_31618	Yes
Oslo_31623	Yes
Oslo_3163	Yes
Oslo_31633	Yes
Oslo_31641	Yes
Oslo_31650	Yes
Oslo_31658	Yes
Oslo_31660	Yes
Oslo_31665	Yes
Oslo_31671	Yes
Oslo_31672	Yes
Oslo_31682	Yes
Oslo_31693	Yes
Oslo_31697	Yes
Oslo_31715	Yes
Oslo_3172	Yes
Oslo_31722	Yes
Oslo_3173	Yes
Oslo_31730	Yes
Oslo_31734	Yes
Oslo_31743	Yes
Oslo_31748	Yes
Oslo_31752	Yes
Oslo_31754	Yes
Oslo_31766	Yes
Oslo_31772	Yes
Oslo_31782	Yes
Oslo_31783	Yes
Oslo_31792	Yes
Oslo_31795	Yes
Oslo_3180	Yes
Oslo_31804	Yes
Oslo_3181	Yes
Oslo_31813	Yes
Oslo_31817	Yes
Oslo_31824	Yes
Oslo_31826	Yes
Oslo_31827	Yes
Oslo_31835	Yes
Oslo_31850	Yes
Oslo_31853	Yes
Oslo_3187	Yes
Oslo_31873	Yes
Oslo_31878	Yes
Oslo_31880	Yes
Oslo_31886	Yes
Oslo_31890	Yes
Oslo_3190	Yes
Oslo_31903	Yes
Oslo_31905	Yes
Oslo_31938	Yes
Oslo_31943	Yes
Oslo_31944	Yes
Oslo_31949	Yes
Oslo_31954	Yes
Oslo_31997	Yes
Oslo_320	Yes
Oslo_32002	Yes
Oslo_32019	Yes
Oslo_32026	Yes
Oslo_32031	Yes
Oslo_32033	Yes
Oslo_32055	Yes
Oslo_32091	Yes
Oslo_32094	Yes
Oslo_32103	Yes
Oslo_32111	Yes
Oslo_32113	Yes
Oslo_32132	Yes
Oslo_3214	Yes
Oslo_32143	Yes
Oslo_3216	Yes
Oslo_32163	Yes
Oslo_32171	Yes
Oslo_32177	Yes
Oslo_32193	Yes
Oslo_3221	Yes
Oslo_32213	Yes
Oslo_32221	Yes
Oslo_32224	Yes
Oslo_32270	Yes
Oslo_32278	Yes
Oslo_32288	Yes
Oslo_32296	Yes
Oslo_323	Yes
Oslo_3232	Yes
Oslo_32320	Yes
Oslo_3233	Yes
Oslo_32337	Yes
Oslo_32344	Yes
Oslo_32345	Yes
Oslo_3235	Yes
Oslo_32360	Yes
Oslo_32362	Yes
Oslo_32375	Yes
Oslo_32379	Yes
Oslo_3238	Yes
Oslo_32383	Yes
Oslo_32389	Yes
Oslo_32394	Yes
Oslo_3241	Yes
Oslo_3247	Yes
Oslo_32479	Yes
Oslo_3249	Yes
Oslo_32497	Yes
Oslo_3250	Yes
Oslo_32505	Yes
Oslo_3253	Yes
Oslo_32534	Yes
Oslo_32538	Yes
Oslo_32546	Yes
Oslo_32558	Yes
Oslo_32561	Yes
Oslo_32570	Yes
Oslo_32576	Yes
Oslo_32581	Yes
Oslo_32582	Yes
Oslo_32583	Yes
Oslo_32586	Yes
Oslo_3259	Yes
Oslo_3260	Yes
Oslo_32607	Yes
Oslo_32619	Yes
Oslo_32621	Yes
Oslo_32633	Yes
Oslo_32635	Yes
Oslo_32637	Yes
Oslo_32641	Yes
Oslo_32655	Yes
Oslo_32674	Yes
Oslo_32678	Yes
Oslo_32687	Yes
Oslo_32688	Yes
Oslo_3269	Yes
Oslo_32692	Yes
Oslo_32714	Yes
Oslo_3272	Yes
Oslo_32730	Yes
Oslo_32739	Yes
Oslo_32750	Yes
Oslo_32761	Yes
Oslo_32768	Yes
Oslo_32775	Yes
Oslo_32777	Yes
Oslo_32778	Yes
Oslo_32779	Yes
Oslo_3280	Yes
Oslo_32802	Yes
Oslo_3282	Yes
Oslo_32846	Yes
Oslo_3285	Yes
Oslo_32851	Yes
Oslo_32852	Yes
Oslo_32853	Yes
Oslo_3287	Yes
Oslo_32871	Yes
Oslo_32873	Yes
Oslo_32877	Yes
Oslo_3288	Yes
Oslo_32891	Yes
Oslo_32939	Yes
Oslo_32960	Yes
Oslo_32980	Yes
Oslo_32987	Yes
Oslo_32993	Yes
Oslo_3300	Yes
Oslo_33000	Yes
Oslo_33002	Yes
Oslo_33004	Yes
Oslo_33015	Yes
Oslo_33045	Yes
Oslo_33062	Yes
Oslo_3307	Yes
Oslo_33079	Yes
Oslo_33082	Yes
Oslo_33095	Yes
Oslo_33107	Yes
Oslo_33110	Yes
Oslo_33122	Yes
Oslo_3313	Yes
Oslo_33141	Yes
Oslo_33144	Yes
Oslo_33153	Yes
Oslo_33154	Yes
Oslo_33155	Yes
Oslo_33156	Yes
Oslo_33158	Yes
Oslo_33167	Yes
Oslo_33174	Yes
Oslo_3318	Yes
Oslo_33187	Yes
Oslo_33199	Yes
Oslo_3320	Yes
Oslo_33210	Yes
Oslo_33221	Yes
Oslo_33234	Yes
Oslo_3325	Yes
Oslo_33256	Yes
Oslo_33257	Yes
Oslo_33258	Yes
Oslo_33284	Yes
Oslo_33293	Yes
Oslo_33301	Yes
Oslo_33319	Yes
Oslo_33329	Yes
Oslo_3333	Yes
Oslo_33338	Yes
Oslo_3336	Yes
Oslo_33400	Yes
Oslo_33404	Yes
Oslo_33426	Yes
Oslo_33448	Yes
Oslo_33449	Yes
Oslo_3345	Yes
Oslo_3346	Yes
Oslo_33463	Yes
Oslo_33465	Yes
Oslo_33467	Yes
Oslo_33471	Yes
Oslo_33474	Yes
Oslo_33490	Yes
Oslo_33494	Yes
Oslo_33499	Yes
Oslo_33502	Yes
Oslo_33507	Yes
Oslo_33509	Yes
Oslo_33513	Yes
Oslo_33520	Yes
Oslo_33537	Yes
Oslo_33555	Yes
Oslo_33577	Yes
Oslo_33580	Yes
Oslo_33583	Yes
Oslo_3359	Yes
Oslo_33600	Yes
Oslo_33604	Yes
Oslo_33609	Yes
Oslo_33620	Yes
Oslo_33627	Yes
Oslo_3363	Yes
Oslo_33630	Yes
Oslo_33632	Yes
Oslo_33648	Yes
Oslo_3365	Yes
Oslo_33656	Yes
Oslo_3366	Yes
Oslo_33669	Yes
Oslo_3367	Yes
Oslo_33671	Yes
Oslo_33677	Yes
Oslo_3368	Yes
Oslo_33680	Yes
Oslo_33684	Yes
Oslo_33701	Yes
Oslo_3371	Yes
Oslo_33724	Yes
Oslo_33731	Yes
Oslo_33747	Yes
Oslo_3375	Yes
Oslo_33763	Yes
Oslo_33769	Yes
Oslo_33770	Yes
Oslo_33772	Yes
Oslo_33785	Yes
Oslo_33788	Yes
Oslo_33799	Yes
Oslo_3380	Yes
Oslo_33803	Yes
Oslo_33804	Yes
Oslo_33815	Yes
Oslo_33832	Yes
Oslo_33838	Yes
Oslo_33860	Yes
Oslo_33862	Yes
Oslo_3387	Yes
Oslo_3388	Yes
Oslo_33888	Yes
Oslo_33898	Yes
Oslo_33902	Yes
Oslo_33909	Yes
Oslo_33923	Yes
Oslo_3393	Yes
Oslo_33947	Yes
Oslo_33956	Yes
Oslo_33964	Yes
Oslo_33975	Yes
Oslo_33980	Yes
Oslo_33999	Yes
Oslo_34000	Yes
Oslo_3401	Yes
Oslo_34024	Yes
Oslo_3403	Yes
Oslo_34040	Yes
Oslo_34043	Yes
Oslo_34054	Yes
Oslo_34057	Yes
Oslo_34067	Yes
Oslo_3407	Yes
Oslo_34077	Yes
Oslo_341	Yes
Oslo_34107	Yes
Oslo_3411	Yes
Oslo_34110	Yes
Oslo_34112	Yes
Oslo_34124	Yes
Oslo_34133	Yes
Oslo_34155	Yes
Oslo_34160	Yes
Oslo_34164	Yes
Oslo_34169	Yes
Oslo_34186	Yes
Oslo_3419	Yes
Oslo_34192	Yes
Oslo_34206	Yes
Oslo_34208	Yes
Oslo_3422	Yes
Oslo_3423	Yes
Oslo_34230	Yes
Oslo_34232	Yes
Oslo_34235	Yes
Oslo_34248	Yes
Oslo_34252	Yes
Oslo_34270	Yes
Oslo_34286	Yes
Oslo_3430	Yes
Oslo_34311	Yes
Oslo_34318	Yes
Oslo_34321	Yes
Oslo_3433	Yes
Oslo_34332	Yes
Oslo_34334	Yes
Oslo_34345	Yes
Oslo_34364	Yes
Oslo_34370	Yes
Oslo_34382	Yes
Oslo_34396	Yes
Oslo_34413	Yes
Oslo_34414	Yes
Oslo_34419	Yes
Oslo_34427	Yes
Oslo_34432	Yes
Oslo_34442	Yes
Oslo_34443	Yes
Oslo_34444	Yes
Oslo_34447	Yes
Oslo_34448	Yes
Oslo_34455	Yes
Oslo_34465	Yes
Oslo_34469	Yes
Oslo_3447	Yes
Oslo_34473	Yes
Oslo_34476	Yes
Oslo_3448	Yes
Oslo_34489	Yes
Oslo_3450	Yes
Oslo_34509	Yes
Oslo_34526	Yes
Oslo_3453	Yes
Oslo_34540	Yes
Oslo_34541	Yes
Oslo_34548	Yes
Oslo_34549	Yes
Oslo_34554	Yes
Oslo_34557	Yes
Oslo_34559	Yes
Oslo_3456	Yes
Oslo_34585	Yes
Oslo_34586	Yes
Oslo_34599	Yes
Oslo_34603	Yes
Oslo_34616	Yes
Oslo_34623	Yes
Oslo_34632	Yes
Oslo_34634	Yes
Oslo_34651	Yes
Oslo_34666	Yes
Oslo_34671	Yes
Oslo_34680	Yes
Oslo_34690	Yes
Oslo_34699	Yes
Oslo_34710	Yes
Oslo_34717	Yes
Oslo_34718	Yes
Oslo_34720	Yes
Oslo_34724	Yes
Oslo_34731	Yes
Oslo_34747	Yes
Oslo_34748	Yes
Oslo_34759	Yes
Oslo_34767	Yes
Oslo_34778	Yes
Oslo_34799	Yes
Oslo_348	Yes
Oslo_34801	Yes
Oslo_34805	Yes
Oslo_34815	Yes
Oslo_3482	Yes
Oslo_34822	Yes
Oslo_34834	Yes
Oslo_34836	Yes
Oslo_34843	Yes
Oslo_3486	Yes
Oslo_34872	Yes
Oslo_34879	Yes
Oslo_3488	Yes
Oslo_34880	Yes
Oslo_34882	Yes
Oslo_34887	Yes
Oslo_34892	Yes
Oslo_34897	Yes
Oslo_3491	Yes
Oslo_34910	Yes
Oslo_34936	Yes
Oslo_34939	Yes
Oslo_34940	Yes
Oslo_34942	Yes
Oslo_34943	Yes
Oslo_34946	Yes
Oslo_3495	Yes
Oslo_34960	Yes
Oslo_34968	Yes
Oslo_34984	Yes
Oslo_3499	Yes
Oslo_34991	Yes
Oslo_34999	Yes
Oslo_35017	Yes
Oslo_35022	Yes
Oslo_35040	Yes
Oslo_35046	Yes
Oslo_35052	Yes
Oslo_35064	Yes
Oslo_35079	Yes
Oslo_35096	Yes
Oslo_351	Yes
Oslo_35112	Yes
Oslo_35114	Yes
Oslo_35116	Yes
Oslo_35117	Yes
Oslo_35124	Yes
Oslo_35132	Yes
Oslo_35140	Yes
Oslo_35142	Yes
Oslo_3515	Yes
Oslo_35162	Yes
Oslo_35164	Yes
Oslo_3517	Yes
Oslo_35170	Yes
Oslo_35189	Yes
Oslo_35195	Yes
Oslo_352	Yes
Oslo_35203	Yes
Oslo_35238	Yes
Oslo_35241	Yes
Oslo_35244	Yes
Oslo_35258	Yes
Oslo_35259	Yes
Oslo_35269	Yes
Oslo_3527	Yes
Oslo_35276	Yes
Oslo_35281	Yes
Oslo_35301	Yes
Oslo_35338	Yes
Oslo_35344	Yes
Oslo_35353	Yes
Oslo_35369	Yes
Oslo_3537	Yes
Oslo_35382	Yes
Oslo_35398	Yes
Oslo_35399	Yes
Oslo_35405	Yes
Oslo_35411	Yes
Oslo_35412	Yes
Oslo_35422	Yes
Oslo_3543	Yes
Oslo_35430	Yes
Oslo_35431	Yes
Oslo_35443	Yes
Oslo_35453	Yes
Oslo_35459	Yes
Oslo_35465	Yes
Oslo_35486	Yes
Oslo_35487	Yes
Oslo_35488	Yes
Oslo_35508	Yes
Oslo_35529	Yes
Oslo_35531	Yes
Oslo_35557	Yes
Oslo_35575	Yes
Oslo_35578	Yes
Oslo_35601	Yes
Oslo_35605	Yes
Oslo_35611	Yes
Oslo_35615	Yes
Oslo_35625	Yes
Oslo_35632	Yes
Oslo_3566	Yes
Oslo_35674	Yes
Oslo_35676	Yes
Oslo_35688	Yes
Oslo_35690	Yes
Oslo_35692	Yes
Oslo_35696	Yes
Oslo_35698	Yes
Oslo_3571	Yes
Oslo_35710	Yes
Oslo_35721	Yes
Oslo_35734	Yes
Oslo_35737	Yes
Oslo_35741	Yes
Oslo_3575	Yes
Oslo_35751	Yes
Oslo_35766	Yes
Oslo_35784	Yes
Oslo_35786	Yes
Oslo_35795	Yes
Oslo_35797	Yes
Oslo_35804	Yes
Oslo_3581	Yes
Oslo_35825	Yes
Oslo_35826	Yes
Oslo_3583	Yes
Oslo_35837	Yes
Oslo_3585	Yes
Oslo_35851	Yes
Oslo_35854	Yes
Oslo_35867	Yes
Oslo_35868	Yes
Oslo_35872	Yes
Oslo_35878	Yes
Oslo_35881	Yes
Oslo_35888	Yes
Oslo_35897	Yes
Oslo_35904	Yes
Oslo_35907	Yes
Oslo_35908	Yes
Oslo_35911	Yes
Oslo_35935	Yes
Oslo_35949	Yes
Oslo_35964	Yes
Oslo_35976	Yes
Oslo_35980	Yes
Oslo_35985	Yes
Oslo_35998	Yes
Oslo_360	Yes
Oslo_3600	Yes
Oslo_36002	Yes
Oslo_36007	Yes
Oslo_36024	Yes
Oslo_36025	Yes
Oslo_36026	Yes
Oslo_36027	Yes
Oslo_36031	Yes
Oslo_36032	Yes
Oslo_36041	Yes
Oslo_3605	Yes
Oslo_36055	Yes
Oslo_36080	Yes
Oslo_3609	Yes
Oslo_36110	Yes
Oslo_36122	Yes
Oslo_36127	Yes
Oslo_36130	Yes
Oslo_36138	Yes
Oslo_36140	Yes
Oslo_36147	Yes
Oslo_36167	Yes
Oslo_36175	Yes
Oslo_3618	Yes
Oslo_36182	Yes
Oslo_36187	Yes
Oslo_3619	Yes
Oslo_36200	Yes
Oslo_36208	Yes
Oslo_36218	Yes
Oslo_36221	Yes
Oslo_3624	Yes
Oslo_3625	Yes
Oslo_36255	Yes
Oslo_36260	Yes
Oslo_36267	Yes
Oslo_3627	Yes
Oslo_36281	Yes
Oslo_36285	Yes
Oslo_36289	Yes
Oslo_36298	Yes
Oslo_3630	Yes
Oslo_36301	Yes
Oslo_36304	Yes
Oslo_36309	Yes
Oslo_3631	Yes
Oslo_36313	Yes
Oslo_36315	Yes
Oslo_36317	Yes
Oslo_36347	Yes
Oslo_3635	Yes
Oslo_3637	Yes
Oslo_36385	Yes
Oslo_36386	Yes
Oslo_36387	Yes
Oslo_36389	Yes
Oslo_3640	Yes
Oslo_36401	Yes
Oslo_36410	Yes
Oslo_36420	Yes
Oslo_3643	Yes
Oslo_36430	Yes
Oslo_36443	Yes
Oslo_36452	Yes
Oslo_36455	Yes
Oslo_36472	Yes
Oslo_3649	Yes
Oslo_36510	Yes
Oslo_36543	Yes
Oslo_36569	Yes
Oslo_36583	Yes
Oslo_3659	Yes
Oslo_36599	Yes
Oslo_366	Yes
Oslo_36618	Yes
Oslo_36622	Yes
Oslo_3663	Yes
Oslo_36640	Yes
Oslo_36644	Yes
Oslo_36648	Yes
Oslo_36667	Yes
Oslo_36678	Yes
Oslo_36684	Yes
Oslo_36685	Yes
Oslo_3669	Yes
Oslo_36693	Yes
Oslo_36706	Yes
Oslo_36707	Yes
Oslo_36711	Yes
Oslo_3672	Yes
Oslo_36720	Yes
Oslo_36726	Yes
Oslo_36738	Yes
Oslo_36746	Yes
Oslo_36750	Yes
Oslo_36755	Yes
Oslo_36766	Yes
Oslo_36775	Yes
Oslo_3679	Yes
Oslo_36799	Yes
Oslo_36805	Yes
Oslo_36814	Yes
Oslo_36820	Yes
Oslo_36831	Yes
Oslo_36833	Yes
Oslo_36838	Yes
Oslo_36848	Yes
Oslo_36849	Yes
Oslo_36851	Yes
Oslo_36858	Yes
Oslo_36861	Yes
Oslo_36873	Yes
Oslo_36876	Yes
Oslo_36878	Yes
Oslo_36891	Yes
Oslo_3690	Yes
Oslo_36927	Yes
Oslo_3693	Yes
Oslo_36932	Yes
Oslo_36935	Yes
Oslo_36947	Yes
Oslo_36958	Yes
Oslo_3696	Yes
Oslo_36962	Yes
Oslo_36965	Yes
Oslo_3698	Yes
Oslo_36980	Yes
Oslo_36987	Yes
Oslo_36990	Yes
Oslo_37	Yes
Oslo_370	Yes
Oslo_3700	Yes
Oslo_37000	Yes
Oslo_37003	Yes
Oslo_37008	Yes
Oslo_37013	Yes
Oslo_37016	Yes
Oslo_37026	Yes
Oslo_37088	Yes
Oslo_37091	Yes
Oslo_37096	Yes
Oslo_371	Yes
Oslo_37104	Yes
Oslo_37105	Yes
Oslo_37132	Yes
Oslo_3714	Yes
Oslo_3716	Yes
Oslo_37170	Yes
Oslo_37176	Yes
Oslo_37177	Yes
Oslo_37178	Yes
Oslo_37181	Yes
Oslo_3720	Yes
Oslo_37210	Yes
Oslo_37224	Yes
Oslo_37246	Yes
Oslo_37259	Yes
Oslo_37262	Yes
Oslo_37267	Yes
Oslo_37274	Yes
Oslo_37280	Yes
Oslo_37281	Yes
Oslo_37296	Yes
Oslo_37298	Yes
Oslo_37307	Yes
Oslo_3732	Yes
Oslo_37322	Yes
Oslo_37327	Yes
Oslo_37333	Yes
Oslo_3734	Yes
Oslo_37367	Yes
Oslo_3737	Yes
Oslo_37382	Yes
Oslo_37387	Yes
Oslo_3739	Yes
Oslo_37393	Yes
Oslo_37407	Yes
Oslo_3741	Yes
Oslo_37416	Yes
Oslo_37417	Yes
Oslo_37422	Yes
Oslo_37423	Yes
Oslo_37438	Yes
Oslo_37445	Yes
Oslo_37458	Yes
Oslo_3746	Yes
Oslo_37476	Yes
Oslo_3748	Yes
Oslo_375	Yes
Oslo_37504	Yes
Oslo_3751	Yes
Oslo_37514	Yes
Oslo_37522	Yes
Oslo_37529	Yes
Oslo_37550	Yes
Oslo_3756	Yes
Oslo_37561	Yes
Oslo_37562	Yes
Oslo_37571	Yes
Oslo_37574	Yes
Oslo_3758	Yes
Oslo_37583	Yes
Oslo_37588	Yes
Oslo_37599	Yes
Oslo_3760	Yes
Oslo_37600	Yes
Oslo_37602	Yes
Oslo_37607	Yes
Oslo_37622	Yes
Oslo_37638	Yes
Oslo_37643	Yes
Oslo_37649	Yes
Oslo_3765	Yes
Oslo_37656	Yes
Oslo_37658	Yes
Oslo_37667	Yes
Oslo_37670	Yes
Oslo_3768	Yes
Oslo_37683	Yes
Oslo_37686	Yes
Oslo_3769	Yes
Oslo_37694	Yes
Oslo_37720	Yes
Oslo_37755	Yes
Oslo_37756	Yes
Oslo_3776	Yes
Oslo_37765	Yes
Oslo_37777	Yes
Oslo_37798	Yes
